dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(8, 9]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6331.000000,  55.227909,  30.240210,   0.062000,  31.223500,  50.212002,  82.208500, 109.764000
"(9, 10]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6331.000000,  54.218918,  30.534819,   0.355000,  30.140000,  49.229000,  81.246998, 109.821999
"(10, 11]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6126.000000,  54.203324,  30.046601,   0.349000,  30.204000,  49.154499,  79.865753, 109.787003
"(11, 12]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6110.000000,  53.531076,  29.881359,   0.337000,  29.612750,  48.348001,  79.242750, 109.698997
"(12, 13]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6087.000000,  53.822600,  30.120123,   0.449000,  29.501500,  48.693001,  79.504501, 109.570999
"(13, 14]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",5908.000000,  53.321616,  29.879001,   0.451000,  29.118501,  47.706001,  78.258249, 109.632004
"(14, 15]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",5685.000000,  53.777534,  29.492399,   0.450000,  30.031000,  48.188000,  78.811996, 109.539001
"(15, 16]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6106.000000,  51.608517,  30.150882,   0.501000,  28.334751,  45.245499,  76.549252, 109.718002
"(16, 17]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8062.000000,  46.529176,  29.818813,   0.456000,  24.387249,  39.995998,  69.176750, 109.945999
"(17, 18]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",12569.000000,  42.903589,  30.204396,   0.283000,  19.188000,  34.884998,  61.403000, 109.519997
"(18, 19]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",18961.000000,  54.240737,  29.218410,   0.358000,  32.283001,  49.148998,  78.552002, 109.647003
"(19, 20]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",22834.000000,  58.000317,  27.804721,   0.298000,  36.062250,  56.550499,  81.172747, 109.362000
"(20, 21]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",17967.000000,  58.355315,  29.758879,   1.954000,  33.347500,  51.428001,  86.420998, 109.186996
"(21, 22]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",11147.000000,  49.177894,  30.621629,   2.086000,  24.520000,  39.994999,  74.862000, 109.901001
"(22, 23]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8077.000000,  41.537727,  31.297194,   0.159000,  17.455999,  28.341999,  67.603996, 108.804001
"(23, 24]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",5539.000000,  33.055529,  26.729082,   0.160000,  17.028000,  23.868999,  41.852001, 108.667000
"(24, 25]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",1606.000000,  39.147172,  23.190517,  12.939000,  22.147250,  32.712002,  48.000000, 107.230003
"(25, 26]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",  27.000000,  36.452408,   7.409756,  33.812000,  33.851000,  33.886002,  33.929501,  57.023998
"(26, 27]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 106.535004,, 106.535004, 106.535004, 106.535004, 106.535004, 106.535004
"(27, 28]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(28, 29]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(29, 30]",Dissolved Oxygen Saturation,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 108.377998,, 108.377998, 108.377998, 108.377998, 108.377998, 108.377998
"(-1, 0]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(0, 1]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",2220.000000,  10.926374,   1.629981,   7.604000,   9.623000,  11.012500,  12.371250,  15.194000
"(1, 2]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10180.000000,  10.590788,   1.638388,   7.589000,   9.197750,  10.560000,  11.807250,  15.184000
"(2, 3]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8423.000000,  10.481608,   1.623000,   7.553000,   9.075000,  10.477000,  11.701000,  15.128000
"(3, 4]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7954.000000,  10.380225,   1.644833,   7.533000,   8.972000,  10.274500,  11.662000,  15.105000
"(4, 5]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7756.000000,  10.304616,   1.647703,   7.520000,   8.915750,  10.170000,  11.595500,  15.053000
"(5, 6]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7656.000000,  10.218110,   1.650916,   7.489000,   8.804000,  10.060500,  11.528000,  15.032000
"(6, 7]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7390.000000,  10.137047,   1.637543,   7.459000,   8.739250,   9.932500,  11.406750,  15.006000
"(7, 8]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7162.000000,  10.080806,   1.650714,   7.458000,   8.661000,   9.871000,  11.333750,  15.299000
"(8, 9]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6985.000000,   9.992174,   1.629474,   7.430000,   8.612000,   9.727000,  11.241000,  14.977000
"(9, 10]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7007.000000,   9.937009,   1.637737,   7.421000,   8.546000,   9.642000,  11.167500,  14.960000
"(10, 11]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6769.000000,   9.893942,   1.600575,   7.404000,   8.544000,   9.627000,  11.091000,  14.937000
"(11, 12]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6727.000000,   9.850602,   1.601623,   7.398000,   8.512500,   9.566000,  11.054500,  14.920000
"(12, 13]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6701.000000,   9.849287,   1.622725,   7.392000,   8.501000,   9.558000,  11.020000,  14.914000
"(13, 14]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6486.000000,   9.781852,   1.592461,   7.376000,   8.448000,   9.478500,  10.968750,  14.904000
"(14, 15]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6253.000000,   9.749820,   1.584478,   7.370000,   8.431000,   9.454000,  10.956000,  14.896000
"(15, 16]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6654.000000,   9.671658,   1.571441,   7.363000,   8.407250,   9.394000,  10.861500,  14.883000
"(16, 17]",Optode Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8732.000000,   9.476342,   1.494915,   7.351000,   8.352750,   9.040000,  10.339250,  14.875000
